document_id,issue_date,end_date,authorisation_licence,manufacturer_name,bin_iin
СоС KZ.7500525.05.01.00017,2021-09-03,2026-09-02,Мотивированный отказ KZ27VEH00017076,ТОО «АтырауНефтеМаш»,540000413
KZ№7500525.13.12.00202,2023-01-20,2028-01-19,Мотивированный отказ KZ72VEH00018885 от 16.01.2023,ТОО «АтырауНефтеМаш»,540000413
Исх ном. №1242/2021-ОПС от 14.07.21 (о необязательной оценке (подтверждения) соответствия в РК,,,-,ТОО «АтырауНефтеМаш»,540000413
KZ.7500525.13.12.00008 от 06.09.2021 по 05.09.2026г.,2021-09-06,2026-09-05,"РНП №KZ22VEH00017069
От 20.09.2021",ТОО «АтырауНефтеМаш»,540000413
ЕАЭС KZ 7500525.13.12.00024,2021-12-02,,KZ69VEH00017290 от 11.11.2021,ТОО «АтырауНефтеМаш»,540000413
ДС KZ7500525.13.12.00120,2022-06-30,2022-06-29,мотивированный отказ №KZ17VEH00017741 от 23 02 2022,ТОО «АтырауНефтеМаш»,540000413
СС KZ7500525.05.01.00646,2023-03-17,2028-03-16,РНП №KZ55VEH00019094 от 24.03.2023,ТОО «АтырауНефтеМаш»,540000413
Исх ном. Письмо 783-ОПС от 27/12/2021 (о необязательной оценке (подтверждения) соответствия в РК,,,KZ14VEH00017601 от 06.01.2022,ТОО «АтырауНефтеМаш»,540000413
KZ 7500525.13.12.00128,2022-07-21,2027-07-20,KZ44VEH00018322 от 27 07 22 мотивированный отказ,ТОО «АтырауНефтеМаш»,540000413
KZ 7500525.13.12.00037,2022-03-24,2027-03-23,KZ89VEH00017900 от 01.04.22 мотивированный отказ,ТОО «АтырауНефтеМаш»,540000413
ЕАЭС KZ 7500525.13.12.00059,2022-04-21,2027-04-20,мотивированный отказ KZ00VEH00017756 от 24.02.22,ТОО «АтырауНефтеМаш»,540000413
ЕАЭС KZ 7500525.13.12.00058,2022-04-21,2027-04-20,мотивированный отказ KZ00VEH00017756 от 24.02.22,ТОО «АтырауНефтеМаш»,540000413
KZ 7500525.13.12.00107,2022-06-15,,KZ32VEH00018344 от 02.08.22,ТОО «АтырауНефтеМаш»,540000413
Отказное письмо Исх.№1188-ОПС от 30.05.22,,,-,ТОО «АтырауНефтеМаш»,540000413
Отказное письмо №181022-05 от 18/10/2022,,,-,ТОО «АтырауНефтеМаш»,540000413
KZ 7500525.13.12.00144,2022-09-21,,-,ТОО «АтырауНефтеМаш»,540000413
KZ 7500525.13.12.00190,2022-12-07,2027-12-06,мотивированный отказ KZ17VEH00018711 от 23.11.2022,ТОО «АтырауНефтеМаш»,540000413
KZ 7500525.13.12.00196,2022-12-23,2027-12-22,мотивированный отказ KZ00VEH00018726 от 28.11.2022,ТОО «АтырауНефтеМаш»,540000413
KZ 7500525.13.12.00177,2022-11-25,2027-11-24,KZ21VEH00018736 от 30.11.2022,ТОО «АтырауНефтеМаш»,540000413
KZ 7500525.13.12.00201,2023-01-19,,KZ39VEH00018897 от 20.01.2023,ТОО «АтырауНефтеМаш»,540000413
KZ.7500551.01.01.00440,2020-07-02,2023-07-02,-,ТОО «АтырауНефтеМаш»,540000413
KZ 7500525.05.01.00623  Серия KZ 0223510,2023-02-17,2028-02-16,мотивированный отказ KZ61VEH00018889 от 17.01.2023,ТОО «АтырауНефтеМаш»,540000413
KZ 7100841.13.12.01447,2022-12-29,2025-12-29,KZ12VEH00018704 от 21.11.2022,ТОО «АтырауНефтеМаш»,540000413
KZ 7500525.13.12.00231,2023-04-03,2028-04-02,-,ТОО «АтырауНефтеМаш»,540000413
ЕАЭС KZ 7100841.01.01.03108,2024-02-18,2025-02-18,"","Товарищество с ограниченной ответственностью ""АсайГрупп""",860306301288
ЕАЭС KZ 7100841.01.01.03107,2024-02-18,2025-02-18,-,"Товарищество с ограниченной ответственностью ""АсайГрупп""",860306301288
KZ.4700317.01.01.00521,2023-10-27,2024-10-27,0000011 от 13.02.2020,ИП Керелбаев,880313300935
KZ.4700317.01.01.00522,2023-10-27,2024-10-27,0000011 от 13.02.2020,ИП Керелбаев,880313300935
KZ.7500802.01.01.00186,2023-06-26,2026-06-20,-,"Товарищество с ограниченной ответственностью ""BAK"" PromLogistics""",191040024016
№ЕАЭС KZ 7100990.01.01.00079 серия KZ №0195535,2022-09-02,2027-09-01,-,Товарищество с ограниченной ответственностью «Электровоз құрастыру зауыты»,101040010793
№ЕАЭС KZ 7100990.01.01.00073 серия KZ №0195526,2022-07-22,2027-07-21,-,Товарищество с ограниченной ответственностью «Электровоз құрастыру зауыты»,101040010793
№ ЕАЭС KG417/031.Д.0008962,2022-02-18,2027-02-18,-,"ТОО ""Алматинский завод Эталон""",50640003450
№ ЕАЭС KG417/033.Д.0008023,2023-01-17,2024-01-16,Государственная лицензия серия АА №000520 от 25.01.2008г.,"ТОО ""Алматинский завод Эталон""",50640003450
№ ЕАЭС KG417/01.06.Д.0038229,2022-01-25,2027-01-22,-,"ТОО ""Алматинский завод Эталон""",50640003450
№ ЕАЭС KG417/01.06.Д.0038231,2022-01-25,2027-01-22,-,"ТОО ""Алматинский завод Эталон""",50640003450
№  ЕАЭС KG 417/01.06.Д.0038284,2022-01-26,2027-01-24,-,"ТОО ""Алматинский завод Эталон""",50640003450
Декларация о соответствии регистрационный №  ЕАЭС KG 417/01.06.Д.0038224,2022-01-25,2027-01-24,-,"ТОО ""Алматинский завод Эталон""",50640003450
Декларация о соответствии регистрационный №  ЕАЭС KG 417/033.Д.0022218,2023-11-17,2026-11-16,-,"ТОО ""Алматинский завод Эталон""",50640003450
отказное письмо исх. № 12816/НЕ06 от 13.11.2023 г. ОСП ООО « Эксперт – С »,,,-,"ТОО ""Алматинский завод Эталон""",50640003450
№  ЕАЭС KG 417/01.06.Д.0038231,2022-01-25,2027-01-22,-,"ТОО ""Алматинский завод Эталон""",50640003450
№  ЕАЭС KG 417/031.Д.0008963,2022-02-18,2027-02-18,-,"ТОО ""Алматинский завод Эталон""",50640003450
Декларация о соответствии KZ.7100841.13.12.00004,2024-02-05,2025-02-04,Не лицензируемый вид деятельности,"ТОО ""Falcon1""",210640008179
KZ.7100841.13.12.00004,2024-02-05,2025-02-04,Не лицензируемый вид деят,"ТОО ""Falcon1""",210640008179
KZ.7100841.13.12.00005,2024-02-05,2025-02-04,Не лицензируемый вид деят,"ТОО ""Falcon1""",210640008179
"Письмо от АФ АО ""Национальный центр экспертизы и сертификации"" исх. № 503/03 от 18.03.2024г",,,не подлежит,ТОО «Алматыэнергосервис»,70940020277
Сертификат соответствия зарегистрирован в реестре данных государственной системы технического регулирования KZ.7500551.13.12.00065,2024-05-15,2025-05-15,KZ 4 1117 00039 от 28.03.2024,"ТОО ""Айдар Строй Групп""",150940024633
№ 0246846 от 24.08.2023г по 24.08.2026г,,,-,"ТОО ""HI-TECH NJM""",51140002596
№ 0246845 от 24.08.2023г по 24.08.2026г,,,-,"ТОО ""HI-TECH NJM""",51140002596
№ ЕАЭС KZ7500651.13.12.20838,2024-06-28,2027-06-28,-,"Общественное объединение ""Общество инвалидов ""МУСА""",210840031626
№ ЕАЭС KZ7500651.13.12.20839,2024-06-28,2027-06-28,-,"Общественное объединение ""Общество инвалидов ""МУСА""",210840031626
№ ЕАЭС KZ7500651.01.01.09275,2024-06-28,2027-06-28,-,"Общественное объединение ""Общество инвалидов ""МУСА""",210840031626
№ ЕАЭС KZ7500651.01.01.09276,2024-06-28,2027-06-28,-,"Общественное объединение ""Общество инвалидов ""МУСА""",210840031626
не подлежит обязательному подтверждению,,,не подлежит обязательному подтверждению,"ТОО ""Графика-М""",50240014302
Декларация о соответствии ЕАЭС KZ 7500533.13.12.02383,2024-05-28,2027-05-27,"Письмо о том, что лицензируется №3                          от 27.05.2024г.",ТОО «Crystal Clean Solutions»,230940000128
Сертификат соответствия №KZ7500317.01.01.01952,2023-02-06,2024-02-06,-,"ТОО ""GENERAL IMPORT""",110240011669
"KZ №0159772
ЕАЭС KZ 1100628.01.01.00018",2021-12-20,2022-12-20,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
"KZ №0091453
ЕАЭС KZ 7100984.21.01.00583",2019-06-27,,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
ЕАЭС KZ 7100628.01.01.00021,2021-12-14,2022-12-14,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
ЕАЭС KZ 7100628.01.01.00023,2021-12-14,2022-12-14,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
"KZ №0159780
ЕАЭС KZ 7100628.01.01.00025",2022-02-08,2023-02-08,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
"KZ №0212829
ЕАЭС KZ 3510396.01.01.00208",2022-10-21,2025-10-21,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
"KZ №0091453
ЕАЭС KZ 7100984.21.01.00584",2019-06-27,,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
"KZ №0091453
ЕАЭС KZ 7100984.21.01.00585",2019-06-27,,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
ЕАЭС KZ 3510396.13.12.00232,2022-10-22,2025-10-22,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
"KZ №0.01.0628
ЕАЭС KZ 7100628.01.01.00185",2021-12-21,2022-12-21,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
"KZ №0.01.0628
ЕАЭС KZ 7100628.01.01.00184",2021-12-21,2022-12-21,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
"KZ №0212826
ЕАЭС KZ 3510396.01.01.00205",2022-10-21,2025-10-21,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
"KZ №0212827
ЕАЭС KZ 3510396.01.01.00206",2022-10-21,2025-10-21,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
"KZ №0159782
ЕАЭС KZ 7100628.01.01.00027",2022-02-08,2023-02-08,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
"KZ №0159778
ЕАЭС KZ 7100628.01.01.00023",2022-02-08,2023-02-08,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
ЕАЭС KZ 7100628.13.12.00034,2022-02-09,2023-02-09,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
ЕАЭС KZ 7100628.13.12.00027,2022-02-08,2023-02-08,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
"KZ №0159769
ЕАЭС KZ 7100628.01.01.00015",2021-11-22,2022-11-22,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
"KZ №0159765
ЕАЭС KZ 7100628.01.01.00011",2021-11-22,2022-11-22,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
"KZ №0159770
ЕАЭС KZ 7100628.01.01.00016",2021-11-22,2022-11-22,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
ЕАЭС KZ 7100628.13.12.00017,2021-11-18,2022-11-18,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
"KZ №0159766
ЕАЭС KZ 7100628.01.01.00012",2021-11-22,2022-11-22,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
"KZ №0159770
ЕАЭС KZ 7100628.01.01.00013",2021-11-22,2022-11-22,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
ЕАЭС KZ 7100628.01.01.00029,2022-02-09,2023-02-09,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
ЕАЭС KZ 7100628.13.12.00033,2022-02-09,2023-02-09,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
Отказное письмо,,,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
ЕАЭС KZ 3510396.13.12.00231,2022-10-22,2025-10-22,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
"KZ №0212828
ЕАЭС KZ 3510396.01.01.00207",2022-10-21,2025-10-21,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
"KZ №0159781
ЕАЭС KZ 7100628.01.01.00026",2022-02-08,2023-02-08,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
ЕАЭС KZ 7100628.13.12.00032,2022-02-09,2023-02-09,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
"KZ №0159763
ЕАЭС KZ 7100628.01.01.00009",2021-11-19,2022-11-19,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
ЕАЭС KZ 7100628.13.12.00015,2021-11-18,2022-11-18,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
ЕАЭС KZ 7100628.13.12.00016,2021-11-18,2022-11-18,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
ЕАЭС KZ 7100628.01.01.00148,2021-11-17,2022-11-17,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
ЕАЭС KZ 7100628.01.01.00147,2021-11-17,2022-11-17,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
"KZ №0110480
ЕАЭС KZ 3510396.01.01.00209",2022-10-21,2025-10-21,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
"KZ №0159762
ЕАЭС KZ 7100628.01.01.00008",2021-11-19,2022-11-19,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
"KZ №0159764
ЕАЭС KZ 7100628.01.01.00010",2021-11-19,2022-11-19,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
ЕАЭС KZ 7100628.13.12.00030,2022-02-09,2023-02-09,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
ЕАЭС KZ 3510396.13.12.00229,2022-10-22,2025-10-22,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
ЕАЭС KZ 7100628.13.12.00022,2021-12-14,2022-12-14,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
ЕАЭС KZ 7100628.13.12.00018,2021-11-18,2022-11-18,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
"KZ №0159768
ЕАЭС KZ 7100628.01.01.00014",2021-11-22,2022-11-22,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
ЕАЭС KZ 7100628.13.12.00020,2021-12-14,2022-12-14,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
ЕАЭС KZ 7100628.13.12.00014,2021-11-18,2022-11-18,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
ЕАЭС KZ 7100628.13.12.00031,2022-02-09,2023-02-09,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
ЕАЭС KZ 7100628.13.12.00035,2022-02-09,2023-02-09,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
"KZ №0.01.0628
ЕАЭС KZ 3510396.01.01.00178",2021-12-20,2022-12-20,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
"KZ №0.01.0628
ЕАЭС KZ 3510396.01.01.00177",2021-12-20,2022-12-20,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
ЕАЭС KZ 7100628.13.12.00024,2021-12-14,2022-12-14,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
ЕАЭС KZ 3510396.13.12.00230,2022-10-22,2025-10-22,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
ЕАЭС KZ 3510396.13.12.00142,2022-06-27,2023-06-27,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
ЕАЭС KZ 3510396.13.12.00146,2022-06-27,2023-06-27,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
ЕАЭС KZ 3510396.13.12.00141,2022-06-27,2023-06-27,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
ЕАЭС KZ 3510396.13.12.00143,2022-06-27,2023-06-27,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
ЕАЭС KZ 3510396.13.12.00144,2022-06-27,2023-06-27,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
ЕАЭС KZ 3510396.13.12.00140,2022-06-27,2023-06-27,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
ЕАЭС KZ 3510396.13.12.00145,2022-06-27,2023-06-27,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
ЕАЭС KZ 3510396.13.12.00138,2022-06-27,2023-06-27,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
ЕАЭС KZ 3510396.13.12.00139,2022-06-27,2023-06-27,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
ЕАЭС KZ 3510396.13.12.00137,2022-06-27,2023-06-27,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
ЕАЭС KZ 7100628.13.12.00049,2023-01-27,2024-01-27,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
ЕАЭС KZ 7100628.13.12.00050,2023-01-27,2024-01-27,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
ЕАЭС KZ 7100628.13.12.00051,2023-01-27,2024-01-27,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
ЕАЭС KZ 7100628.13.12.00052,2023-01-27,2024-01-27,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
ЕАЭС KZ 7100628.13.12.00053,2023-01-27,2024-01-27,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
ЕАЭС KZ 7100628.13.12.00054,2023-01-27,2024-01-27,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
ЕАЭС KZ 7100628.13.12.00055,2023-01-27,2024-01-27,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
ЕАЭС KZ 7100628.13.12.00056,2023-01-27,2024-01-27,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
ЕАЭС KZ 3510396.13.12.00313,,,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
Сертификат соответствия № KZ.7100628.01.01.01061,2023-11-28,,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
№ ЕАЭС KZ 7100628.13.12.00080,2023-11-28,,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
№ ЕАЭС KZ 7100628.13.12.00078,2023-11-28,,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
№ ЕАЭС KZ 7100628.13.12.00085,2023-11-28,,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
№ ЕАЭС KZ 7100628.13.12.00082,2023-11-28,,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
№ ЕАЭС KZ 7100628.13.12.00081,2023-11-28,,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
№ ЕАЭС KZ 7100628.13.12.00083,2023-11-28,,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
№ ЕАЭС KZ 7100628.13.12.00084,2023-11-28,,-,"ТОО ""КӨМЕК-АСТАНА""",151040004133
Письмо КФ АО «НаЦЭкС»             исх. № 22-2/371 от 09.04.2024 года,,,№ 07 от 26.09.2012 года,ТОО ГросФарм,110740010669
№ ЕАЭС KZ 7500986.01.01.05223,2023-03-17,2024-03-17,-,ТОО «PC4U»,180140039648
№ ЕАЭС KZ 7500986.01.01.05226,2023-03-17,2024-03-17,-,ТОО «PC4U»,180140039648
№ ЕАЭС KZ 7500986.01.01.05225,2023-03-17,2024-03-17,-,ТОО «PC4U»,180140039648
не требуется,,,-,ТОО «PC4U»,180140039648
№ ЕАЭС KZ 7500986.01.01.01785,2022-05-26,2023-05-26,-,ТОО «PC4U»,180140039648
№ ЕАЭС KZ 7500986.01.01.05224,2023-03-17,2024-03-17,-,ТОО «PC4U»,180140039648
№ ЕАЭС KZ 7500986.01.01.08279,2023-10-27,2024-10-27,-,ТОО «PC4U»,180140039648
EAЭС KZ 7500802.13.12.01793,2024-02-27,2025-02-27,-,ТОО «PC4U»,180140039648
ЕАЭС KZ 7500802.01.01.00880,2024-02-29,2025-02-28,-,ТОО «PC4U»,180140039648
Декларация о соответствии ЕАЭС KZ 7500361 .13.12.16501,2023-07-13,2028-07-12,-,ТОО «Nero Lab»,210440012546
Сертификат соответствия № ЕАЭС KZ 7500986.01.01.08707,2023-11-28,2024-11-28,-,"ТОО ""KROMSAN"" (КРОМСАН)",120240016334
Сертификат соответствия № ЕАЭС KZ 7500986.01.01.08706,2023-11-28,2024-11-28,-,"ТОО ""KROMSAN"" (КРОМСАН)",120240016334
Декларация соответствия № ЕАЭС KZ 7500986.13.12.09880,2023-11-21,2024-11-21,-,"ТОО ""KROMSAN"" (КРОМСАН)",120240016334
Декларация соответствия № ЕАЭС KZ 7500986.13.12.09879,2023-11-28,2024-11-28,-,"ТОО ""KROMSAN"" (КРОМСАН)",120240016334
Сертификат соответствия № ЕАЭС KZ 7500986.01.01.08705,2023-11-28,2024-11-28,-,"ТОО ""KROMSAN"" (КРОМСАН)",120240016334
Сертификат соответствия № ЕАЭС KZ 7500986.01.01.08704,2023-11-28,2024-11-28,-,"ТОО ""KROMSAN"" (КРОМСАН)",120240016334
Информационное письмо Исх.№ 3328/2023- ОПС от 06.12.2023г.,,,-,"ТОО ""KROMSAN"" (КРОМСАН)",120240016334
Сертификат соответствия № ЕАЭС KZ 7100841.01.01.02949,2023-12-29,2024-12-28,-,"ТОО ""KROMSAN"" (КРОМСАН)",120240016334
Сертификат соответствия № ЕАЭС KZ 7100841.01.01.02947,2023-12-29,2024-12-28,-,"ТОО ""KROMSAN"" (КРОМСАН)",120240016334
Сертификат соответствия № ЕАЭС KZ 7100841.01.01.02946,2023-12-29,2024-12-28,-,"ТОО ""KROMSAN"" (КРОМСАН)",120240016334
Сертификат соответствия № ЕАЭС KZ 7100841.01.01.02948,2023-12-29,2024-12-28,-,"ТОО ""KROMSAN"" (КРОМСАН)",120240016334
Сертификат соответствия № ЕАЭС KZ 7100841.01.01.02950,2023-12-29,2024-12-28,-,"ТОО ""KROMSAN"" (КРОМСАН)",120240016334
Сертификат соответствия № ЕАЭС KZ7500986.01.01.09792,2024-03-05,2027-03-05,-,"ТОО ""KROMSAN"" (КРОМСАН)",120240016334
Сертификат соответствия № ЕАЭС KZ7500986.01.01.09794,2024-03-05,2027-03-05,-,"ТОО ""KROMSAN"" (КРОМСАН)",120240016334
Сертификат соответствия № ЕАЭС KZ7500986.01.01.10096,2024-03-05,2027-03-05,-,"ТОО ""KROMSAN"" (КРОМСАН)",120240016334
Сертификат соответствия № ЕАЭС KZ7500986.01.01.09791,2024-03-05,2027-03-05,-,"ТОО ""KROMSAN"" (КРОМСАН)",120240016334
Сертификат соответствия № ЕАЭС KZ7500986.01.01.09795,2024-03-05,2027-03-05,-,"ТОО ""KROMSAN"" (КРОМСАН)",120240016334
Сертификат соответствия № ЕАЭС KZ7500986.01.01.09807,2024-03-06,2027-03-06,-,"ТОО ""KROMSAN"" (КРОМСАН)",120240016334
Сертификат соответствия № ЕАЭС KZ7500986.01.01.09793,2024-03-05,2027-03-05,-,"ТОО ""KROMSAN"" (КРОМСАН)",120240016334
Сертификат соответствия № ЕАЭС KZ7500986.01.01.09790,2024-03-05,2027-03-05,-,"ТОО ""KROMSAN"" (КРОМСАН)",120240016334
Декларация соответствия № ЕАЭС KZ 7500986.13.12.11216,2024-03-05,2027-03-05,-,"ТОО ""KROMSAN"" (КРОМСАН)",120240016334
Декларация соответствия № ЕАЭС KZ 7500986.13.12.11217,2024-03-05,2027-03-05,-,"ТОО ""KROMSAN"" (КРОМСАН)",120240016334
"Сертификат соответствия ЕАЭС
KZ 7500986.01.01.05886",2023-04-25,2024-04-25,-,"Общественное объединение ""Аяулы-Алақан""",51140003762
"Декларация соответствия ЕАЭС
KZ 7500986.13.12.06538",2023-04-26,2024-04-26,-,"Общественное объединение ""Аяулы-Алақан""",51140003762
"Письмо отказное №84 от
25.05.2023г.",,,-,"Общественное объединение ""Аяулы-Алақан""",51140003762
"Сертификат соответствия
ЕАЭС KZ 7500986.01.01.06272",2023-05-26,2024-05-26,-,"Общественное объединение ""Аяулы-Алақан""",51140003762
"Сертификат соответствия
ЕАЭС KZ 7500986.01.01.05885",2023-04-26,2024-04-26,-,"Общественное объединение ""Аяулы-Алақан""",51140003762
"Сертификат соответствия
ЕАЭС KZ 7500986.01.01.05884",2023-04-26,2024-04-26,-,"Общественное объединение ""Аяулы-Алақан""",51140003762
"Сертификат соответствия
ЕАЭС KZ 7500986.01.01.05883",2023-04-26,2024-04-26,-,"Общественное объединение ""Аяулы-Алақан""",51140003762
"Сертификат соответствия
ЕАЭС KZ 7500986.01.01.05882",2023-04-26,2024-04-26,-,"Общественное объединение ""Аяулы-Алақан""",51140003762
"Декларация соответствия ЕАЭС
KZ. 7500986.13.12.06541",2023-04-25,2024-04-25,-,"Общественное объединение ""Аяулы-Алақан""",51140003762
"Декларация соответствия ЕАЭС
KZ. 7500986.13.12.06540",2023-04-25,2024-04-25,-,"Общественное объединение ""Аяулы-Алақан""",51140003762
"Декларация соответствия ЕАЭС
KZ. 7500986.13.12.06542",2023-04-25,2024-04-25,-,"Общественное объединение ""Аяулы-Алақан""",51140003762
"Декларация соответствия ЕАЭС
KZ 750098 6.13.12.06537",2023-04-26,2024-04-26,-,"Общественное объединение ""Аяулы-Алақан""",51140003762
"Сертификат соответствия
ЕАЭС KZ 7500986.01.01.05881",2023-04-26,2024-04-26,-,"Общественное объединение ""Аяулы-Алақан""",51140003762
"Сертификат соответствия
ЕАЭС KZ 7500986.01.01.05880",2023-04-26,2024-04-26,-,"Общественное объединение ""Аяулы-Алақан""",51140003762
"Сертификат соответствия
ЕАЭС KZ 7500986.01.01.05879",2023-04-26,2024-04-26,-,"Общественное объединение ""Аяулы-Алақан""",51140003762
"Сертификат соответствия
ЕАЭС KZ 7500986.01.01.05878",2023-04-26,2024-04-26,-,"Общественное объединение ""Аяулы-Алақан""",51140003762
"Декларация соответствия ЕАЭС
KZ. 7500986.13.12.06543",2023-04-25,2024-04-25,-,"Общественное объединение ""Аяулы-Алақан""",51140003762
"Декларация соответствия
ЕАЭС KZ.7500986.13.12.06544",2023-04-25,2024-04-25,-,"Общественное объединение ""Аяулы-Алақан""",51140003762
"Декларация соответствия ЕАЭС
KZ. 7500986.13.12.06546",2023-04-25,2024-04-25,-,"Общественное объединение ""Аяулы-Алақан""",51140003762
"Декларация соответствия ЕАЭС
KZ. 7500986.13.12.06548",2023-04-25,2024-04-25,-,"Общественное объединение ""Аяулы-Алақан""",51140003762
"Сертификат соответствия
ЕАЭС KZ 7500986.01.01.05887",2023-04-26,2024-04-26,-,"Общественное объединение ""Аяулы-Алақан""",51140003762
"Декларация соответствия ЕАЭС
KZ. 7500986.13.12.06547",2023-04-25,2024-04-25,-,"Общественное объединение ""Аяулы-Алақан""",51140003762
"Декларация соответствия ЕАЭС
KZ. 7500986.13.12.06550",2023-04-25,2024-04-25,-,"Общественное объединение ""Аяулы-Алақан""",51140003762
"Декларация соответствия ЕАЭС
KZ. 7500986.13.12.06564",2023-04-25,2024-04-25,-,"Общественное объединение ""Аяулы-Алақан""",51140003762
"Декларация соответствия ЕАЭС
KZ. 7500986.13.12.06565",2023-04-25,2024-04-25,-,"Общественное объединение ""Аяулы-Алақан""",51140003762
"Декларация соответствия ЕАЭС
KZ. 7500986.13.12.06567",2023-04-25,2024-04-25,-,"Общественное объединение ""Аяулы-Алақан""",51140003762
"Декларация соответствия ЕАЭС
KZ. 7500986.13.12.06566",2023-04-25,2024-04-25,-,"Общественное объединение ""Аяулы-Алақан""",51140003762
"Сертификат соответствия
ЕАЭС KZ 7500986.01.01.05877P580:P581",2023-04-26,2024-04-26,-,"Общественное объединение ""Аяулы-Алақан""",51140003762
"Декларация соответствия ЕАЭС
KZ. 7500986.13.12.06568",2023-04-25,2024-04-25,-,"Общественное объединение ""Аяулы-Алақан""",51140003762
"Декларация соответствия ЕАЭС
KZ 7500986.13.12.06572",2023-04-26,2024-04-26,-,"Общественное объединение ""Аяулы-Алақан""",51140003762
"Декларация соответствия ЕАЭС
KZ 7500986.13.12.06573",2023-04-26,2024-04-26,-,"Общественное объединение ""Аяулы-Алақан""",51140003762
"Декларация соответствия ЕАЭС
KZ 7500986.13.12.06575",2023-04-26,2024-04-26,-,"Общественное объединение ""Аяулы-Алақан""",51140003762
